statement_id,row_no,date,description_pdf,description_sa,amount,balance,category,is_spend,source
STMT022,15,2026-04-11,OVERDRAFT FEE DETAILS PAYU PAGOSONLINE BOGOTA PESO EXCHG RTE SANDTON 3243*7141 11 APR,overdraft fee details payu pagosonline bogota peso exchg rte sandton,-370.75,17029.85,Other Services,True,test_split
STMT022,16,2026-04-12,POS PURCHASE KRISPY KREME 9263*6717,krispy kreme,-122.32,16907.53,Entertainment,True,test_split
STMT022,17,2026-04-14,CARD PURCHASE FOOD LION NCHESTERFIELD PIN,food lion nchesterfield pin,-240.45,16667.08,Groceries,True,test_split
STMT022,18,2026-04-15,CARD PURCHASE SIGNATURE RICE LAKE RANDBURG 7110*7227,signature rice lake randburg,-304.21,16362.87,Other Services,True,test_split
STMT022,19,2026-04-15,RACEWAY PANAMA CITY,raceway panama city,-354.66,16008.21,Groceries,True,test_split
STMT022,20,2026-04-16,POS PURCHASE AMAZON PRIME QX,amazon prime qx,-223.43,15784.78,Entertainment,True,test_split
STMT022,21,2026-04-18,CARD PURCHASE SHOPRITE BURLESON 4891*1414,shoprite burleson,-143.17,15641.61,Groceries,True,test_split
STMT022,22,2026-04-18,POS PURCHASE UNIVERSITY PRETORIA TUITION JOHANNESBURG 18 APR,university pretoria tuition johannesburg,-3479.31,12162.3,Education,True,test_split
STMT022,23,2026-04-18,POS PURCHASE TOTALENERGIES QPS 18 APR,totalenergies qps,-1084.41,11077.89,Transport,True,test_split
STMT022,24,2026-04-18,POS PURCHASE ARBYS WEST WEST COLUMBIA ROSEBANK 8998*4270 18 APR,arbys west west columbia rosebank,-295.84,10782.05,Entertainment,True,test_split
STMT022,25,2026-04-19,POS PURCHASE SCHOOL FEES DEPT EDUC TEXTBOOKS 4891*8727 19 APR,school fees dept educ textbooks,-5261.53,5520.52,Education,True,test_split
STMT022,26,2026-04-20,CARD PURCHASE TRADER JOE JOHANNESBURG 2993*3127,trader joe johannesburg,-200.22,5320.3,Groceries,True,test_split
STMT022,27,2026-04-20,CARD PURCHASE DBT CRD LOAF JUG PUEBLO BLOEMFONTEIN 3453*4553,dbt crd loaf jug pueblo bloemfontein,-676.79,4643.51,Transport,True,test_split
STMT022,28,2026-04-21,POS PURCHASE ENGEN SERVICE STAT 5965*3508,engen service stat,-761.42,3882.09,Transport,True,test_split
STMT022,29,2026-04-21,TIME PM DATE TOTALENERGIES SANDHU CLAYTON 4622*1096 21 APR,time pm date totalenergies sandhu clayton,-1248.64,2633.45,Transport,True,test_split
STMT022,30,2026-04-22,POS PURCHASE VIDA CAFFE 22 APR,vida caffe,-40.37,2593.08,Entertainment,True,test_split
STMT022,31,2026-04-22,POS PURCHASE CHECKERS HYPER SUPER CEN NATCHEZ 4653*6210,checkers hyper super cen natchez,-454.18,2138.9,Groceries,True,test_split
STMT022,32,2026-04-22,MERCHANT PICK PAY CENTER RD BURTON HATFIELD 6692*3596 22 APR,merchant pick pay center rd burton hatfield,-86.85,2052.05,Other Services,True,test_split
STMT022,33,2026-04-23,POS PURCHASE WINCO FOODS BAKERSFIELD CAUS,winco foods bakersfield caus,-543.97,1508.08,Groceries,True,test_split
STMT022,34,2026-04-23,ENGEN CONROE 4332*7581,engen conroe,-296.56,1211.52,Transport,True,test_split
STMT022,35,2026-04-24,POS PURCHASE NORTHSIDE MARKET ROSEBANK 5212*1737 24 APR,northside market rosebank,-351.86,859.66,Groceries,True,test_split
STMT022,36,2026-04-24,POS PURCHASE WOOLWORTHS MIDRAND 6869*9977,woolworths midrand,-1377.91,-518.25,Groceries,True,test_split
STMT022,37,2026-04-24,ENGEN JOHANNESBURG 24 APR,engen johannesburg,-853.47,-1371.72,Transport,True,test_split
STMT022,38,2026-04-24,POS PURCHASE ATM FEE 1355*4486,atm fee,-47.42,-1419.14,Other Services,True,test_split
STMT022,39,2026-04-25,POS PURCHASE MERCHANT TOTALENERGIES EXPRE FLINT JOHANNESBURG,merchant totalenergies expre flint johannesburg,-282.88,-1702.02,Transport,True,test_split
STMT022,40,2026-04-25,SALARY BLUE CRANE SYSTEMS,salary blue crane systems,23200.0,21497.98,Income,False,generated
STMT022,41,2026-04-27,CARD PURCHASE PROG DIRECT INS INS PREM POL HATFIELD,prog direct ins ins prem pol hatfield,-933.47,20564.51,Other Services,True,test_split
STMT022,42,2026-04-27,BLOEMFONTEIN LIFE INS PREM WEB,bloemfontein life ins prem web,-290.0,20274.51,Other Services,True,test_split
STMT022,43,2026-04-28,FOOD FOOD WHITTIER 3098*2632 28 APR,food food whittier,-403.87,19870.64,Groceries,True,test_split
STMT022,44,2026-04-28,POS PURCHASE MUGG BEAN HATFIELD,mugg bean hatfield,-176.42,19694.22,Entertainment,True,test_split
STMT022,45,2026-04-30,MONTHLY ACCOUNT FEE,monthly account fee,-65.0,19629.22,Other Services,True,generated
STMT023,1,2026-05-01,DEBIT ORDER AMPATH LAB CONSULTATION CAPE TOWN,ampath lab consultation cape town,-362.74,7569.29,Health,True,test_split
STMT023,2,2026-05-01,POS PURCHASE DEBONAIRS PIZZA,debonairs pizza,-116.58,7452.71,Entertainment,True,test_split
STMT023,3,2026-05-03,POS PURCHASE MONTHLY MAINTENANCE FEE,monthly maintenance fee,-117.06,7335.65,Other Services,True,test_split
STMT023,4,2026-05-04,POS PURCHASE PICK PAY MIDDLEBR KNOXVILLE PIN 04 MAY,pick pay middlebr knoxville pin,-250.98,7084.67,Groceries,True,test_split
STMT023,5,2026-05-05,INTERNET PMT TO GRID BLOEMFONTEIN 1958*4884,grid bloemfontein,-283.31,6801.36,Utilities,True,test_split
STMT023,6,2026-05-07,POS PURCHASE GIANT LANDOVER 07 MAY,giant landover,-298.69,6502.67,Groceries,True,test_split
STMT023,7,2026-05-08,CARD PURCHASE MCDONALDS HOPEWELLVA,mcdonalds hopewellva,-123.3,6379.37,Entertainment,True,test_split
STMT023,8,2026-05-11,POS PURCHASE SPAR EXPRESS HARDEEVILLE PIN,spar express hardeeville pin,-240.88,6138.49,Groceries,True,test_split
STMT023,9,2026-05-12,CHECKERS 6054*8959,checkers,-446.96,5691.53,Groceries,True,test_split
STMT023,10,2026-05-12,POS PURCHASE DEBONAIRS PIZZA VILLE ORUS SOWETO,debonairs pizza ville orus soweto,-137.54,5553.99,Entertainment,True,test_split
STMT023,11,2026-05-14,CARD PURCHASE APPLE MUSIC,apple music,-125.66,5428.33,Entertainment,True,test_split
STMT023,12,2026-05-14,POS PURCHASE ACKERMANS DG ESPANOLA,ackermans dg espanola,-217.05,5211.28,Other Services,True,test_split
STMT023,13,2026-05-15,POS PURCHASE WOOLWORTHS FOOD COM,woolworths food com,-453.86,4757.42,Groceries,True,test_split
STMT023,14,2026-05-17,PAYPAL INST XFER SPOTIFYUSAI 7739*9435 17 MAY,paypal inst xfer spotifyusai,-158.24,4599.18,Entertainment,True,test_split
STMT023,15,2026-05-17,TOTALENERGIES SERVICE STAT 1506*5942,totalenergies service stat,-629.04,3970.14,Transport,True,test_split
STMT023,16,2026-05-18,POS PURCHASE ALLSTATE INS INS PREM 18 MAY,allstate ins ins prem,-188.62,3781.52,Other Services,True,test_split
STMT023,17,2026-05-19,ROAD TRAC RO,road trac ro,-142.19,3639.33,Groceries,True,test_split
STMT023,18,2026-05-20,POS PURCHASE MUGG BEAN 5272*2345,mugg bean,-97.89,3541.44,Entertainment,True,test_split
STMT023,19,2026-05-20,POS PURCHASE WOOLWORTHS FOOD JOHANNESBURG 6882*4955,woolworths food johannesburg,-187.06,3354.38,Groceries,True,test_split
STMT023,20,2026-05-22,POS PURCHASE CHECKERS NITRO MARKETPLACE LANESWV,checkers nitro marketplace laneswv,-230.68,3123.7,Groceries,True,test_split
STMT023,21,2026-05-24,MONTHLY MAINTENANCE FEE ROSEBANK 8726*2482 24 MAY,monthly maintenance fee rosebank,-117.06,3006.64,Other Services,True,test_split
STMT023,22,2026-05-25,CARD PURCHASE CHECKERS COM,checkers com,-289.82,2716.82,Groceries,True,test_split
STMT023,23,2026-05-25,POS PURCHASE WOOLWORTHS COM 25 MAY,woolworths com,-593.11,2123.71,Groceries,True,test_split
STMT023,24,2026-05-25,CARD PURCHASE CHECKERS MIDDLEBR KNOXVILLE PIN RANDBURG 7573*6327 25 MAY,checkers middlebr knoxville pin randburg,-173.45,1950.26,Groceries,True,test_split
STMT023,25,2026-05-25,SALARY SUNVELD ENGINEERING,salary sunveld engineering,25700.0,27650.26,Income,False,generated
STMT023,26,2026-05-26,CARD PURCHASE JETS PIZZA BOWLING GRE CAPE TOWN,jets pizza bowling gre cape town,-568.83,27081.43,Entertainment,True,test_split
STMT023,27,2026-05-26,ENGEN WEBER LAW SOWETO 6759*9821 26 MAY,engen weber law soweto,-260.24,26821.19,Transport,True,test_split
STMT023,28,2026-05-26,TRANSFER TO SAVINGS,transfer savings,-1700.0,25121.19,Transfer,False,generated
STMT023,29,2026-05-28,CARD PURCHASE DBT CRD LOAF JUG PUEBLO SANDTON 28 MAY,dbt crd loaf jug pueblo sandton,-884.08,24237.11,Transport,True,test_split
STMT023,30,2026-05-29,POS PURCHASE WOOLWORTHS FOOD 9969*4178,woolworths food,-1384.46,22852.65,Groceries,True,test_split
STMT023,31,2026-05-29,CARD PURCHASE FORT WORTH 2896*9296,fort worth,-704.97,22147.68,Transport,True,test_split
STMT023,32,2026-05-29,POS PURCHASE KFC HATFIELD 4728*6231,kfc hatfield,-69.75,22077.93,Entertainment,True,test_split
STMT023,33,2026-05-30,POS PURCHASE WYOMING PETRO WYOMING PETRO CI DETROIT 1577*3621,wyoming petro wyoming petro ci detroit,-34.46,22043.47,Groceries,True,test_split
STMT023,34,2026-05-31,MONTHLY ACCOUNT FEE,monthly account fee,-99.0,21944.47,Other Services,True,generated
STMT023,35,2026-05-31,POS PURCHASE ENGEN CH BOLLINGER CARROLLTON 6026*2517 31 MAY,engen ch bollinger carrollton,-298.47,21646.0,Transport,True,test_split
STMT023,36,2026-05-31,POS PURCHASE CASEYS SHOQCHISAGO MNUS JOHANNESBURG 4481*3485,caseys shoqchisago mnus johannesburg,-395.54,21250.46,Transport,True,test_split
STMT024,1,2026-09-01,POS PURCHASE ATM FEE CENTURION 3650*9617,atm fee centurion,-47.42,13864.74,Other Services,True,test_split
STMT024,2,2026-09-01,CARD PURCHASE RANDBURG PIN 9368*7694,randburg pin,-136.45,13728.29,Groceries,True,test_split
STMT024,3,2026-09-03,POS PURCHASE AFFORDABLE COMPUTERS DALTON DURBAN,affordable computers dalton durban,-1188.74,12539.55,Other Services,True,test_split
STMT024,4,2026-09-03,SPROUTS FARMER SPROUTS FARMERS OAKLAND,sprouts farmer sprouts farmers oakland,-786.86,11752.69,Groceries,True,test_split
STMT024,5,2026-09-04,POS PURCHASE SEATTLE COFFEE STORE FORT MYERS POLOKWANE 1559*1353,seattle coffee store fort myers polokwane,-64.18,11688.51,Entertainment,True,test_split
STMT024,6,2026-09-04,POS PURCHASE CHECKERS HYPER SUP BEREA PIN HATFIELD 9767*3415,checkers hyper sup berea pin hatfield,-561.79,11126.72,Groceries,True,test_split
STMT024,7,2026-09-04,POS PURCHASE SHELL SERVICE SEVIERVILLE RANDBURG 1040*1824,shell service sevierville randburg,-296.56,10830.16,Transport,True,test_split
STMT024,8,2026-09-04,POS PURCHASE SASOL ALBERTVILLE ALUS 6082*9755,sasol albertville alus,-318.71,10511.45,Transport,True,test_split
STMT024,9,2026-09-05,CARD PURCHASE DIRECT FEE 1447*9029,direct fee,-51.47,10459.98,Entertainment,True,test_split
STMT024,10,2026-09-05,CARD PURCHASE MEDIRITE PHARMACY 3220*4641,medirite pharmacy,-585.53,9874.45,Health,True,test_split
STMT024,11,2026-09-05,MAGTAPE DEBIT GRID MENLYN,grid menlyn,-264.9,9609.55,Utilities,True,test_split
STMT024,12,2026-09-06,CARD PURCHASE WOOLWORTHS FOOD 5132*6768 06 SEP,woolworths food,-615.52,8994.03,Groceries,True,test_split
STMT024,13,2026-09-06,POS PURCHASE SPAR,spar,-730.44,8263.59,Groceries,True,test_split
STMT024,14,2026-09-08,CARD PURCHASE PIQUA PICK PAY EXPRESS 4642*3183 08 SEP,piqua pick pay express,-347.32,7916.27,Groceries,True,test_split
STMT024,15,2026-09-08,POS PURCHASE DDA INGLES GAS EXP LIBERTY 9238*3948,dda ingles gas exp liberty,-560.04,7356.23,Transport,True,test_split
STMT024,16,2026-09-09,HARDEE 09 SEP,hardee,-110.81,7245.42,Entertainment,True,test_split
STMT024,17,2026-09-09,MONTHLY MAINTENANCE FEE 3257*3566,monthly maintenance fee,-138.88,7106.54,Other Services,True,test_split
STMT024,18,2026-09-10,WOOLWORTHS FOOD WH PICO RIVERA ROSEBANK 10 SEP,woolworths food wh pico rivera rosebank,-382.39,6724.15,Groceries,True,test_split
STMT024,19,2026-09-10,POS PURCHASE GAME SEAGOVILLE SOWETO,game seagoville soweto,-433.47,6290.68,Other Services,True,test_split
STMT024,20,2026-09-11,POS PURCHASE MEDIRITE PHARMACY 11 SEP,medirite pharmacy,-121.76,6168.92,Health,True,test_split
STMT024,21,2026-09-11,POS PURCHASE SPAR SUPER CENTER VISALIA 5885*7239 11 SEP,spar super center visalia,-316.22,5852.7,Groceries,True,test_split
STMT024,22,2026-09-12,CARD PURCHASE JEWEL OSCO POLOKWANE 3635*5460,jewel osco polokwane,-129.04,5723.66,Groceries,True,test_split
STMT024,23,2026-09-13,POS PURCHASE ASTRON ENERGY HATFIELD 6641*4560,astron energy hatfield,-614.89,5108.77,Transport,True,test_split
STMT024,24,2026-09-13,CARD PURCHASE OIL SANDTON 7715*8934,oil sandton,-194.35,4914.42,Groceries,True,test_split
STMT024,25,2026-09-14,ATM FEE,atm fee,-47.42,4867.0,Other Services,True,test_split
STMT024,26,2026-09-15,MID BANK WITHDRWL LINCOLN TON FEE 2797*2604,mid bank withdrwl lincoln ton fee,-73.9,4793.1,Other Services,True,test_split
STMT024,27,2026-09-16,CARD PURCHASE RD STREET MINI MART BETHLEHEM PADATE,rd street mini mart bethlehem padate,-116.82,4676.28,Groceries,True,test_split
STMT024,28,2026-09-16,POS PURCHASE TRADER JOE TRADE LOS ES 4463*3200 16 SEP,trader joe trade los es,-37.17,4639.11,Groceries,True,test_split
STMT024,29,2026-09-18,POS PURCHASE LUCKY WOOLWORTHS FOOD STORE HONOLULU HIUS MIDRAND,lucky woolworths food store honolulu hius midrand,-891.34,3747.77,Groceries,True,test_split
STMT024,30,2026-09-19,POS PURCHASE SPAR SUP 2569*3220 19 SEP,spar sup,-326.6,3421.17,Groceries,True,test_split
STMT024,31,2026-09-19,POS PURCHASE MONTHLY MAINTENANCE FEE,monthly maintenance fee,-184.99,3236.18,Other Services,True,test_split
STMT024,32,2026-09-20,POS PURCHASE MICROSOFT 4564*1707,microsoft,-219.05,3017.13,Other Services,True,test_split
STMT024,33,2026-09-20,CARD PURCHASE SPOTIFY CENTURION,spotify centurion,-249.48,2767.65,Entertainment,True,test_split
STMT024,34,2026-09-20,POS PURCHASE CUSTOMER,customer,-1256.19,1511.46,Entertainment,True,test_split
STMT024,35,2026-09-21,POS PURCHASE WOOLWORTHS FOOD DURBAN 8794*7558,woolworths food durban,-301.77,1209.69,Groceries,True,test_split
STMT024,36,2026-09-23,POS PURCHASE ALLSTATE INS INS PREM 3172*8501,allstate ins ins prem,-760.52,449.17,Other Services,True,test_split
STMT024,37,2026-09-24,ATM FEE PLUSTERM OLNEY AVE ASTORIA ORUS CAPE TOWN,atm fee plusterm olney ave astoria orus cape town,-73.9,375.27,Other Services,True,test_split
STMT024,38,2026-09-25,SALARY BAOBAB CONSULTING,salary baobab consulting,34500.0,34875.27,Income,False,generated
STMT024,39,2026-09-25,POS PURCHASE VIDA CAFFE CAPE TOWN,vida caffe cape town,-82.3,34792.97,Entertainment,True,test_split
STMT024,40,2026-09-26,TRANSFER TO SAVINGS,transfer savings,-2700.0,32092.97,Transfer,False,generated
STMT024,41,2026-09-27,POS PURCHASE DEBONAIRS PIZZA WASHINGTON AVEHOLLAND MIUS,debonairs pizza washington aveholland mius,-87.92,32005.05,Entertainment,True,test_split
STMT024,42,2026-09-27,GOOGLE AFFINITY ROSEBANK 4839*9909,google affinity rosebank,-227.23,31777.82,Entertainment,True,test_split
STMT024,43,2026-09-28,REILLY AUTO THAYER BLOEMFONTEIN 3952*8149,reilly auto thayer bloemfontein,-279.11,31498.71,Other Services,True,test_split
STMT024,44,2026-09-30,MONTHLY ACCOUNT FEE,monthly account fee,-75.0,31423.71,Other Services,True,generated
STMT025,1,2026-07-01,DBT CRD BP TOM GRANI NATCHEZ,dbt crd bp tom grani natchez,-307.54,13570.37,Transport,True,test_split
STMT025,2,2026-07-01,ATM FEE SANDTON 01 JUL,atm fee sandton,-96.96,13473.41,Other Services,True,test_split
STMT025,3,2026-07-01,MAGTAPE DEBIT GRID,grid,-544.39,12929.02,Utilities,True,test_split
STMT025,4,2026-07-01,POS PURCHASE AMAZON PRIME JQ DBT CRD AMZN COM BILLWA POLOKWANE 7726*9614,amazon prime jq dbt crd amzn com billwa polokwane,-218.69,12710.33,Entertainment,True,test_split
STMT025,5,2026-07-02,POS PURCHASE SPOTIFY 02 JUL,spotify,-223.43,12486.9,Entertainment,True,test_split
STMT025,6,2026-07-04,CARD PURCHASE SEATTLE COFFEE VIRGINIA BEACVA POLOKWANE 04 JUL,seattle coffee virginia beacva polokwane,-56.47,12430.43,Entertainment,True,test_split
STMT025,7,2026-07-05,POS PURCHASE PRIZEPICKS,prizepicks,-130.99,12299.44,Entertainment,True,test_split
STMT025,8,2026-07-05,POS PURCHASE MEDIRITE PHARMACY SCRIPT POLOKWANE,medirite pharmacy script polokwane,-731.11,11568.33,Health,True,test_split
STMT025,9,2026-07-06,POS PURCHASE DDA DEBONAIRS PIZZA MONTROSE 06 JUL,dda debonairs pizza montrose,-95.03,11473.3,Entertainment,True,test_split
STMT025,10,2026-07-06,DEBIT ORDER EGOLI GAS 06 JUL,egoli gas,-2449.43,9023.87,Utilities,True,test_split
STMT025,11,2026-07-06,CARD PURCHASE MONTHLY MAINTENANCE FEE,monthly maintenance fee,-117.06,8906.81,Other Services,True,test_split
STMT025,12,2026-07-07,LOCK HAVEN PIN SOWETO 2700*1498 07 JUL,lock haven pin soweto,-391.73,8515.08,Groceries,True,test_split
STMT025,13,2026-07-08,POS PURCHASE PICK PAY MIDDLEBR KNOXVILLE PIN,pick pay middlebr knoxville pin,-110.51,8404.57,Groceries,True,test_split
STMT025,14,2026-07-08,SPAR SUP,spar sup,-204.47,8200.1,Groceries,True,test_split
STMT025,15,2026-07-09,POS PURCHASE PLAZA BAGELS DELI CLIFTON 5836*1575,plaza bagels deli clifton,-97.3,8102.8,Entertainment,True,test_split
STMT025,16,2026-07-09,POS PURCHASE GAS WOODBRIDGE 4180*9994,gas woodbridge,-1352.97,6749.83,Transport,True,test_split
STMT025,17,2026-07-10,CARD PURCHASE CATAMOUNT TR CULLOWHEE 7189*5650 10 JUL,catamount tr cullowhee,-50.46,6699.37,Groceries,True,test_split
STMT025,18,2026-07-11,POS PURCHASE MUGG BEAN MIDRAND,mugg bean midrand,-37.2,6662.17,Entertainment,True,test_split
STMT025,19,2026-07-11,MONTHLY MAINTENANCE FEE 9677*3048 11 JUL,monthly maintenance fee,-184.99,6477.18,Other Services,True,test_split
STMT025,20,2026-07-13,POS PURCHASE PORTLAND ORUS 4903*3781,portland orus,-442.57,6034.61,Groceries,True,test_split
STMT025,21,2026-07-14,POS PURCHASE STEERS 9494*1665,steers,-38.0,5996.61,Entertainment,True,test_split
STMT025,22,2026-07-14,CARD PURCHASE ASTRON ENERGY 14 JUL,astron energy,-1191.71,4804.9,Transport,True,test_split
STMT025,23,2026-07-16,POS PURCHASE SASOL SERVICE STATIGREEN BAY WIUS MENLYN,sasol service statigreen bay wius menlyn,-456.84,4348.06,Transport,True,test_split
STMT025,24,2026-07-18,POS PURCHASE FOOD LOVERS MARKET INDIANAPOLIS CAPE TOWN 4191*7801,food lovers market indianapolis cape town,-715.5,3632.56,Groceries,True,test_split
STMT025,25,2026-07-18,NANDOS PRETORIA 1233*4556,nandos pretoria,-169.04,3463.52,Entertainment,True,test_split
STMT025,26,2026-07-20,POS PURCHASE CAR WASH MALL 2516*8842,car wash mall,-210.05,3253.47,Other Services,True,test_split
STMT025,27,2026-07-20,POS PURCHASE AMAZON PRIME TL 9499*9212 20 JUL,amazon prime tl,-228.1,3025.37,Entertainment,True,test_split
STMT025,28,2026-07-22,TIKTOK TIKTOK SINGAPORE DURBAN 2886*5729,tiktok tiktok singapore durban,-680.39,2344.98,Entertainment,True,test_split
STMT025,29,2026-07-22,POS PURCHASE DANDY MINI MART 4457*2089,dandy mini mart,-113.64,2231.34,Groceries,True,test_split
STMT025,30,2026-07-25,SALARY MOTSWEDI HOLDINGS,salary motswedi holdings,36600.0,38831.34,Income,False,generated
STMT025,31,2026-07-25,POS PURCHASE PORTLAND ORUS 2716*3600,portland orus,-324.66,38506.68,Groceries,True,test_split
STMT025,32,2026-07-26,SPOTIFY PRETORIA 5664*4344 26 JUL,spotify pretoria,-161.14,38345.54,Entertainment,True,test_split
STMT025,33,2026-07-26,CARD PURCHASE AMAZON PRIME TH XV RX AMZN COM BILLWA,amazon prime th xv rx amzn com billwa,-198.19,38147.35,Entertainment,True,test_split
STMT025,34,2026-07-28,CASH MR PRICE DG ATTALLA RANDBURG 28 JUL,cash mr price dg attalla randburg,-270.59,37876.76,Other Services,True,test_split
STMT025,35,2026-07-29,POS PURCHASE RISE KINGDOMS 29 JUL,rise kingdoms,-65.27,37811.49,Entertainment,True,test_split
STMT025,36,2026-07-29,CARD PURCHASE CITY FOODS CLEVELAND POLOKWANE,city foods cleveland polokwane,-147.41,37664.08,Groceries,True,test_split
STMT025,37,2026-07-30,POS PURCHASE MAC ENGEN SHRA ELIZABETH 6408*1102,mac engen shra elizabeth,-537.43,37126.65,Transport,True,test_split
STMT025,38,2026-07-31,MONTHLY ACCOUNT FEE,monthly account fee,-69.0,37057.65,Other Services,True,generated
STMT026,1,2026-07-01,GRAND MARKET APPLE VALLEY 3933*1966,grand market apple valley,-332.67,18152.6,Groceries,True,test_split
STMT026,2,2026-07-01,POS PURCHASE CREDITNINJA MENLYN 2170*9934 01 JUL,creditninja menlyn,-714.3,17438.3,Entertainment,True,test_split
STMT026,3,2026-07-02,POS PURCHASE MEDIRITE PHARMACY CONTRIBUTION 5826*8269,medirite pharmacy contribution,-129.39,17308.91,Health,True,test_split
STMT026,4,2026-07-03,CARD PURCHASE SHELL SERVICE STATIGREEN BAY WIUS 7017*1971 03 JUL,shell service statigreen bay wius,-546.08,16762.83,Transport,True,test_split
STMT026,5,2026-07-04,STORE BAYONNE 9393*6547 04 JUL,store bayonne,-562.3,16200.53,Groceries,True,test_split
STMT026,6,2026-07-04,POS PURCHASE FSI CITY TSHWANE ELECTRICITY LOCAL 04 JUL,fsi city tshwane electricity local,-482.26,15718.27,Utilities,True,test_split
STMT026,7,2026-07-06,CARD PURCHASE ROMANS PIZZA,romans pizza,-371.65,15346.62,Entertainment,True,test_split
STMT026,8,2026-07-06,POS PURCHASE KOHLS,kohls,-354.39,14992.23,Other Services,True,test_split
STMT026,9,2026-07-07,POS PURCHASE FSI CITY JOHANNESBURG LOCAL 7744*2574,fsi city johannesburg local,-1037.85,13954.38,Utilities,True,test_split
STMT026,10,2026-07-07,STORE BAYONNE,store bayonne,-209.78,13744.6,Groceries,True,test_split
STMT026,11,2026-07-09,POS PURCHASE SPOTIFY ROSEBANK 09 JUL,spotify rosebank,-160.48,13584.12,Entertainment,True,test_split
STMT026,12,2026-07-10,POS PURCHASE BP SAUK CENTRE MNUS 6530*8904,bp sauk centre mnus,-622.43,12961.69,Transport,True,test_split
STMT026,13,2026-07-10,CARD PURCHASE FOOD LION RALEIGH SOWETO 9364*6658 10 JUL,food lion raleigh soweto,-1331.71,11629.98,Groceries,True,test_split
STMT026,14,2026-07-10,POS PURCHASE SHELL SERVICE SERVICE WESTLAND 2617*2355 10 JUL,shell service service westland,-832.24,10797.74,Transport,True,test_split
STMT026,15,2026-07-12,BOJANGLES JACKSONVILLE 4911*9863,bojangles jacksonville,-184.03,10613.71,Entertainment,True,test_split
STMT026,16,2026-07-12,KFC PRETORIA,kfc pretoria,-57.02,10556.69,Entertainment,True,test_split
STMT026,17,2026-07-13,WINCO FOODS BAKERSFIELD CAUS 5784*3606,winco foods bakersfield caus,-358.17,10198.52,Groceries,True,test_split
STMT026,18,2026-07-14,ENGEN 1618*3496,engen,-385.73,9812.79,Transport,True,test_split
STMT026,19,2026-07-16,POS PURCHASE VILLAGE MARKET MENLYN 16 JUL,village market menlyn,-168.54,9644.25,Groceries,True,test_split
STMT026,20,2026-07-17,POS PURCHASE COSTCO GAS FORT WORTH,costco gas fort worth,-1267.76,8376.49,Transport,True,test_split
STMT026,21,2026-07-18,POS PURCHASE SEATTLE COFFEE,seattle coffee,-229.47,8147.02,Entertainment,True,test_split
STMT026,22,2026-07-18,POS PURCHASE CHECKERS,checkers,-164.8,7982.22,Groceries,True,test_split
STMT026,23,2026-07-19,POS PURCHASE BP 7917*6777,bp,-1411.82,6570.4,Transport,True,test_split
STMT026,24,2026-07-20,POS PURCHASE AMAZON PRIME MU SX AG AMZN COM BILLWA,amazon prime mu sx ag amzn com billwa,-198.19,6372.21,Entertainment,True,test_split
STMT026,25,2026-07-21,POS PURCHASE WOOLWORTHS COM RANDBURG 21 JUL,woolworths com randburg,-349.7,6022.51,Groceries,True,test_split
STMT026,26,2026-07-22,POS PURCHASE STARS CHERRY HILL DURBAN,stars cherry hill durban,-130.99,5891.52,Entertainment,True,test_split
STMT026,27,2026-07-23,POS PURCHASE DBT CRD MURPHY ATWALMART COLUMBUSIN 6063*2120,dbt crd murphy atwalmart columbusin,-1040.12,4851.4,Transport,True,test_split
STMT026,28,2026-07-23,CARD PURCHASE CITY FOODS CLEVELAND 23 JUL,city foods cleveland,-231.28,4620.12,Groceries,True,test_split
STMT026,29,2026-07-25,POS PURCHASE ASTRON ENERGY ROCHESTER CAPE TOWN 25 JUL,astron energy rochester cape town,-866.22,3753.9,Transport,True,test_split
STMT026,30,2026-07-25,SALARY BAOBAB CONSULTING,salary baobab consulting,25000.0,28753.9,Income,False,generated
STMT026,31,2026-07-25,ROAD TRAC RO ROSEBANK,road trac ro rosebank,-138.17,28615.73,Groceries,True,test_split
STMT026,32,2026-07-27,POS PURCHASE NORTHSIDE MARKET 4460*9574,northside market,-220.78,28394.95,Groceries,True,test_split
STMT026,33,2026-07-28,CHK PURCH PIN DEBONAIRS PIZZA JACKSON JOHANNESBURG,chk purch pin debonairs pizza jackson johannesburg,-225.22,28169.73,Entertainment,True,test_split
STMT026,34,2026-07-28,POS PURCHASE WAL PICK PAY SUPER LONGMONT 28 JUL,wal pick pay super longmont,-45.33,28124.4,Groceries,True,test_split
STMT026,35,2026-07-28,POS PURCHASE MUGG BEAN KARSHAN ALLEN 6316*4312 28 JUL,mugg bean karshan allen,-130.99,27993.41,Entertainment,True,test_split
STMT026,36,2026-07-29,KRISPY KREME DURBAN 7719*5710,krispy kreme durban,-137.77,27855.64,Entertainment,True,test_split
STMT026,37,2026-07-30,POS PURCHASE PICK PAY PROSPER POLOKWANE,pick pay prosper polokwane,-449.6,27406.04,Groceries,True,test_split
STMT026,38,2026-07-31,MONTHLY ACCOUNT FEE,monthly account fee,-99.0,27307.04,Other Services,True,generated
STMT026,39,2026-07-31,POS PURCHASE DAYBREAK MARKET BANNING ROSEBANK,daybreak market banning rosebank,-254.03,27053.01,Groceries,True,test_split
STMT027,1,2026-09-01,DEBIT ORDER CELL RANDBURG 3158*6722,cell randburg,-1414.12,28196.89,Utilities,True,test_split
